"UID","Sports"
79492,"club.123"
79502,"club.219"
79517,"club.111"
79533,"club.111"
79540,"club.132"
79551,"club.123"
79573,"club.222"
79577,"club.242"
79578,"club.132"
79588,"club.132"
79591,"club.410"
79602,"club.123"
79605,"club.132"
79613,"club.105"
79622,"club.604"
79632,"club.127"
79648,"club.132"
79649,"club.402"
79667,"club.201"
79676,"club.109"
79677,"club.111"
79692,"club.124"
79693,"club.111"
79720,"club.109"
79726,"club.410"
79729,"club.109"
79736,"club.109"
79749,"club.402"
79763,"club.402"
79772,"club.405"
79774,"club.221"
79775,"club.109"
79782,"club.402"
79783,"club.115"
79787,"club.406"
79818,"club.222"
79827,"club.229"
79892,"club.123"
79908,"club.501"
79909,"club.132"
79934,"club.115"
79940,"club.406"
79942,"club.266"
79952,"club.111"
79956,"club.109"
79972,"club.254"
79976,"club.401"
79987,"club.111"
79989,"club.245"
80011,"club.206"
80013,"club.125"
80014,"club.132"
80015,"club.202"
80027,"club.125"
80039,"club.132"
80056,"club.403"
80062,"club.232"
80067,"club.413"
80101,"club.111"
80103,"club.132"
80106,"club.124"
80130,"club.123"
80142,"club.218"
80148,"club.111"
80181,"club.212"
80198,"club.107"
80218,"club.402"
80222,"club.202"
80230,"club.261"
80233,"club.115"
80242,"club.245"
80244,"club.125"
80250,"club.406"
80265,"club.221"
80272,"club.212"
80290,"club.101"
80339,"club.123"
80340,"club.402"
80342,"club.604"
80343,"club.406"
80351,"club.132"
80355,"club.123"
80382,"club.132"
80389,"club.403"
80391,"club.102"
80405,"club.103"
80412,"club.401"
80415,"club.257"
80427,"club.406"
80464,"club.123"
80470,"club.105"
80475,"club.123"
80480,"club.111"
80493,"club.402"
80494,"club.129"
80508,"club.123"
80509,"club.103"
80516,"club.123"
80527,"club.127"
80538,"club.115"
80548,"club.111"
80553,"club.115"
80554,"club.101"
80576,"club.212"
80599,"club.245"
80614,"club.246"
80626,"club.245"
80640,"club.113"
80650,"club.111"
80655,"club.413"
80670,"club.111"
80677,"club.126"
80690,"club.413"
80713,"club.111"
80725,"club.123"
80729,"club.413"
80731,"club.111"
80763,"club.109"
80770,"club.125"
80796,"club.125"
80822,"club.111"
80824,"club.111"
80849,"club.111"
80860,"club.115"
80867,"club.604"
80873,"club.132"
80887,"club.605"
80907,"club.406"
80932,"club.232"
80935,"club.242"
80956,"club.604"
80957,"club.108"
80964,"club.245"
80977,"club.123"
80979,"club.111"
80983,"club.204"
80992,"club.111"
81001,"club.101"
81007,"club.115"
81020,"club.105"
81023,"club.126"
81026,"club.125"
81050,"club.402"
81051,"club.109"
81054,"club.111"
81056,"club.408"
81064,"club.111"
81078,"club.108"
81079,"club.245"
81081,"club.109"
81085,"club.132"
81108,"club.232"
81129,"club.109"
81145,"club.133"
81153,"club.116"
81158,"club.126"
81164,"club.117"
81170,"club.413"
81211,"club.111"
81237,"club.420"
81252,"club.420"
81261,"club.109"
81302,"club.604"
81304,"club.117"
81312,"club.603"
81313,"club.111"
81323,"club.219"
81327,"club.601"
81330,"club.109"
81355,"club.132"
81358,"club.413"
81359,"club.111"
81361,"club.111"
81386,"club.111"
81390,"club.123"
81399,"club.406"
81414,"club.101"
81444,"club.111"
81471,"club.402"
81474,"club.413"
81475,"club.102"
81481,"club.123"
81498,"club.403"
81504,"club.111"
81510,"club.115"
81521,"club.403"
81631,"club.113"
81676,"club.403"
81698,"club.413"
81706,"club.105"
81716,"club.123"
81741,"club.124"
81742,"club.242"
81753,"club.124"
81816,"club.111"
81822,"club.402"
81832,"club.229"
81834,"club.604"
81852,"club.413"
81892,"club.111"
81919,"club.111"
81920,"club.111"
81948,"club.132"
82048,"club.245"
82049,"club.109"
82059,"club.123"
82086,"club.101"
82089,"club.604"
82090,"club.132"
82105,"club.233"
82106,"club.413"
82133,"club.123"
82148,"club.403"
82182,"club.111"
82183,"club.417"
82194,"club.133"
82215,"club.245"
82216,"club.123"
82240,"club.420"
82241,"club.242"
82266,"club.406"
82287,"club.218"
82301,"club.109"
82317,"club.420"
82320,"club.111"
82325,"club.403"
82329,"club.403"
82331,"club.109"
82370,"club.420"
82389,"club.109"
82391,"club.245"
82395,"club.245"
82397,"club.233"
82404,"club.418"
82412,"club.132"
82430,"club.133"
82431,"club.105"
82434,"club.202"
82462,"club.109"
82477,"club.123"
82479,"club.242"
82496,"club.229"
82506,"club.123"
82509,"club.119"
82515,"club.127"
82517,"club.245"
82527,"club.125"
82534,"club.242"
82561,"club.501"
82571,"club.402"
82573,"club.420"
82579,"club.119"
82586,"club.245"
82595,"club.113"
82596,"club.218"
82597,"club.125"
82614,"club.413"
82615,"club.132"
82619,"club.123"
82627,"club.133"
82634,"club.221"
82646,"club.124"
82661,"club.111"
82667,"club.402"
82670,"club.129"
82672,"club.111"
82675,"club.221"
82685,"club.133"
82696,"club.111"
82704,"club.111"
82711,"club.115"
82737,"club.111"
82745,"club.233"
82767,"club.111"
82771,"club.132"
82789,"club.111"
82825,"club.406"
82830,"club.133"
82833,"club.109"
82861,"club.209"
82878,"club.132"
82879,"club.123"
82901,"club.404"
82907,"club.242"
82928,"club.218"
82975,"club.133"
82981,"club.402"
82996,"club.242"
83000,"club.123"
83022,"club.403"
83024,"club.132"
83034,"club.109"
83040,"club.121"
83064,"club.123"
83092,"club.209"
83097,"club.132"
83104,"club.124"
83153,"club.402"
83167,"club.125"
83173,"club.605"
83199,"club.102"
83246,"club.245"
83257,"club.111"
83277,"club.111"
83285,"club.219"
83307,"club.245"
83315,"club.111"
83344,"club.245"
83345,"club.111"
83350,"club.101"
83370,"club.261"
83382,"club.406"
83383,"club.117"
83442,"club.109"
83448,"club.245"
83458,"club.123"
83468,"club.417"
83485,"club.123"
83493,"club.125"
83495,"club.132"
83517,"club.128"
83544,"club.249"
83558,"club.123"
83589,"club.123"
83591,"club.113"
83594,"club.101"
83606,"club.123"
83612,"club.242"
83629,"club.406"
83641,"club.258"
83642,"club.212"
83645,"club.258"
83658,"club.420"
83663,"club.221"
83666,"club.124"
83674,"club.403"
83694,"club.229"
83735,"club.132"
83741,"club.218"
83750,"club.109"
83752,"club.218"
83784,"club.242"
83800,"club.402"
83804,"club.127"
83819,"club.229"
83824,"club.132"
83840,"club.124"
83841,"club.242"
83842,"club.209"
83854,"club.111"
83860,"club.108"
83876,"club.128"
83878,"club.117"
83884,"club.242"
83889,"club.129"
83905,"club.124"
83945,"club.111"
83966,"club.402"
83986,"club.132"
83992,"club.229"
84027,"club.604"
84037,"club.132"
84038,"club.242"
84080,"club.249"
84083,"club.125"
84085,"club.242"
84086,"club.210"
84102,"club.128"
84110,"club.405"
84112,"club.115"
84132,"club.132"
84144,"club.257"
84167,"club.133"
84169,"club.219"
84176,"club.221"
84188,"club.221"
84191,"club.604"
84225,"club.245"
84245,"club.604"
84247,"club.604"
84278,"club.402"
84285,"club.245"
84326,"club.229"
84336,"club.245"
84341,"club.242"
84354,"club.202"
84381,"club.123"
84410,"club.420"
84416,"club.406"
84439,"club.410"
84452,"club.249"
84458,"club.123"
84483,"club.211"
84509,"club.406"
84517,"club.128"
84521,"club.229"
84554,"club.106"
84560,"club.115"
84564,"club.110"
84569,"club.117"
84573,"club.406"
84583,"club.406"
84593,"club.111"
84631,"club.413"
84655,"club.406"
84675,"club.212"
84691,"club.601"
84698,"club.406"
84703,"club.129"
84717,"club.115"
84731,"club.262"
84732,"club.115"
84736,"club.218"
84741,"club.128"
84747,"club.132"
84755,"club.242"
84783,"club.132"
84818,"club.114"
84828,"club.133"
84839,"club.129"
84845,"club.403"
84855,"club.111"
84872,"club.128"
84894,"club.132"
84895,"club.132"
84902,"club.111"
84904,"club.119"
84909,"club.111"
84913,"club.252"
84926,"club.132"
84951,"club.111"
84957,"club.109"
84976,"club.209"
84982,"club.233"
84984,"club.242"
84991,"club.245"
85003,"club.133"
85013,"club.242"
85022,"club.261"
85025,"club.242"
85042,"club.123"
85068,"club.123"
85073,"club.111"
85100,"club.413"
85108,"club.125"
85134,"club.229"
85162,"club.420"
85185,"club.113"
85186,"club.101"
85198,"club.117"
85200,"club.501"
85208,"club.109"
85213,"club.111"
85216,"club.258"
85224,"club.402"
85225,"club.123"
85237,"club.242"
85242,"club.132"
85250,"club.110"
85255,"club.121"
85259,"club.242"
85265,"club.125"
85281,"club.243"
85283,"club.402"
85297,"club.402"
85317,"club.245"
85327,"club.604"
85345,"club.111"
85365,"club.117"
85380,"club.221"
85397,"club.109"
85398,"club.126"
85403,"club.217"
85425,"club.119"
85434,"club.245"
85467,"club.406"
85483,"club.413"
85489,"club.125"
85496,"club.132"
85509,"club.111"
85517,"club.111"
85520,"club.132"
85523,"club.410"
85540,"club.115"
85544,"club.202"
85581,"club.403"
85584,"club.132"
85589,"club.105"
85594,"club.111"
85611,"club.403"
85613,"club.123"
85649,"club.105"
85660,"club.131"
85661,"club.111"
85670,"club.242"
85686,"club.102"
85693,"club.131"
85711,"club.111"
85714,"club.129"
85744,"club.109"
85763,"club.109"
85779,"club.604"
85786,"club.115"
85803,"club.105"
85832,"club.206"
85838,"club.113"
85857,"club.111"
85867,"club.115"
85880,"club.402"
85903,"club.404"
85929,"club.115"
85940,"club.218"
85949,"club.133"
85955,"club.105"
85989,"club.218"
86017,"club.111"
86029,"club.267"
86050,"club.204"
86054,"club.115"
86098,"club.111"
86149,"club.402"
86159,"club.127"
86160,"club.111"
86167,"club.404"
86182,"club.221"
86184,"club.117"
86202,"club.123"
86205,"club.115"
86217,"club.123"
86220,"club.115"
86222,"club.246"
86228,"club.103"
86250,"club.108"
86270,"club.111"
86276,"club.413"
86287,"club.101"
86311,"club.124"
86319,"club.402"
86324,"club.233"
86327,"club.242"
86336,"club.103"
86378,"club.219"
86402,"club.111"
86412,"club.111"
86416,"club.105"
86433,"club.103"
86445,"club.128"
86446,"club.103"
86454,"club.404"
86457,"club.105"
86477,"club.111"
86486,"club.103"
86487,"club.404"
86488,"club.101"
86491,"club.115"
86549,"club.218"
86564,"club.124"
86568,"club.111"
86595,"club.109"
86598,"club.124"
86604,"club.123"
86611,"club.117"
86613,"club.117"
86614,"club.501"
86617,"club.129"
86621,"club.407"
86623,"club.201"
86634,"club.402"
86653,"club.218"
86659,"club.111"
86660,"club.105"
86666,"club.117"
86667,"club.243"
86674,"club.105"
86691,"club.105"
86712,"club.133"
86719,"club.111"
86726,"club.111"
86730,"club.111"
86750,"club.406"
86765,"club.604"
86777,"club.406"
86786,"club.604"
86787,"club.111"
86797,"club.119"
86843,"club.119"
86846,"club.111"
86871,"club.413"
86877,"club.125"
86882,"club.111"
86886,"club.132"
86892,"club.420"
86893,"club.111"
86895,"club.402"
86899,"club.103"
86909,"club.402"
86914,"club.108"
86958,"club.111"
86981,"club.111"
86990,"club.111"
86992,"club.111"
86994,"club.229"
87004,"club.402"
87020,"club.117"
87044,"club.604"
87049,"club.132"
87054,"club.406"
87059,"club.125"
87062,"club.420"
87082,"club.406"
87119,"club.209"
87124,"club.221"
87140,"club.406"
87148,"club.111"
87152,"club.132"
87190,"club.604"
87191,"club.123"
87201,"club.109"
87203,"club.111"
87209,"club.218"
87222,"club.604"
87225,"club.109"
87239,"club.406"
87242,"club.402"
87256,"club.125"
87269,"club.402"
87271,"club.605"
87296,"club.124"
87303,"club.245"
87304,"club.105"
87318,"club.111"
87321,"club.413"
87339,"club.413"
87341,"club.402"
87350,"club.242"
87373,"club.402"
87385,"club.245"
87387,"club.402"
87391,"club.105"
87395,"club.402"
87411,"club.420"
87430,"club.103"
87436,"club.402"
87445,"club.117"
87453,"club.121"
87456,"club.250"
87466,"club.103"
87490,"club.408"
87492,"club.109"
87504,"club.233"
87514,"club.123"
87525,"club.119"
87526,"club.123"
87532,"club.408"
87534,"club.111"
87552,"club.123"
87553,"club.604"
87558,"club.111"
87560,"club.420"
87571,"club.406"
87627,"club.249"
87636,"club.109"
87640,"club.401"
87653,"club.603"
87656,"club.242"
87673,"club.402"
87675,"club.109"
87679,"club.206"
87680,"club.413"
87719,"club.118"
87753,"club.413"
87755,"club.133"
87761,"club.115"
87769,"club.109"
87775,"club.242"
87779,"club.111"
87786,"club.404"
87793,"club.242"
87801,"club.202"
87803,"club.132"
87808,"club.402"
87810,"club.111"
87829,"club.111"
87843,"club.113"
87847,"club.413"
87848,"club.115"
87850,"club.413"
87853,"club.604"
87855,"club.115"
87858,"club.601"
87872,"club.115"
87879,"club.111"
87887,"club.605"
87895,"club.111"
87897,"club.205"
87910,"club.604"
87936,"club.121"
87955,"club.111"
87957,"club.117"
87979,"club.109"
87988,"club.246"
88006,"club.111"
88013,"club.233"
88028,"club.109"
88036,"club.221"
88060,"club.604"
88063,"club.406"
88065,"club.604"
88086,"club.604"
88096,"club.109"
88111,"club.405"
88116,"club.111"
88156,"club.249"
88182,"club.605"
88196,"club.218"
88197,"club.111"
88200,"club.127"
88223,"club.125"
88228,"club.604"
88230,"club.604"
88267,"club.229"
88272,"club.115"
88281,"club.117"
88282,"club.604"
88299,"club.604"
88355,"club.115"
88405,"club.232"
88436,"club.413"
88440,"club.111"
88447,"club.127"
88455,"club.109"
88460,"club.113"
88486,"club.221"
88510,"club.125"
88528,"club.261"
88554,"club.111"
88555,"club.108"
88561,"club.245"
88569,"club.132"
88573,"club.111"
88576,"club.111"
88578,"club.406"
88584,"club.111"
88585,"club.125"
88589,"club.123"
88606,"club.132"
88612,"club.111"
88615,"club.124"
88635,"club.111"
88649,"club.201"
88659,"club.123"
88676,"club.410"
88689,"club.249"
88695,"club.125"
88716,"club.111"
88722,"club.123"
88724,"club.604"
88738,"club.123"
88746,"club.221"
88752,"club.111"
88753,"club.410"
88758,"club.109"
88759,"club.402"
88767,"club.402"
88784,"club.402"
88789,"club.413"
88797,"club.402"
88801,"club.123"
88826,"club.109"
88827,"club.413"
88839,"club.402"
88850,"club.413"
88855,"club.114"
88874,"club.132"
88878,"club.109"
88881,"club.413"
88904,"club.117"
88907,"club.604"
88914,"club.132"
88929,"club.410"
88939,"club.117"
88941,"club.413"
88957,"club.233"
88961,"club.123"
88965,"club.117"
88997,"club.109"
89027,"club.117"
89029,"club.201"
89044,"club.408"
89050,"club.113"
89057,"club.123"
89064,"club.403"
89086,"club.604"
89089,"club.604"
89094,"club.420"
89136,"club.403"
89150,"club.113"
89168,"club.124"
89169,"club.117"
89177,"club.115"
89208,"club.123"
89209,"club.111"
89225,"club.403"
89229,"club.109"
89239,"club.125"
89240,"club.111"
89241,"club.109"
89242,"club.123"
89257,"club.123"
89261,"club.113"
89277,"club.404"
89289,"club.111"
89291,"club.101"
89309,"club.124"
89313,"club.132"
89317,"club.103"
89346,"club.413"
89360,"club.209"
89367,"club.202"
89370,"club.111"
89374,"club.117"
89380,"club.605"
89385,"club.111"
89386,"club.124"
89389,"club.604"
89394,"club.132"
89396,"club.132"
89413,"club.119"
89428,"club.108"
89431,"club.111"
89458,"club.109"
89462,"club.132"
89480,"club.402"
89481,"club.128"
89511,"club.405"
89518,"club.413"
89524,"club.101"
89540,"club.114"
89581,"club.123"
89609,"club.111"
89662,"club.103"
89676,"club.604"
89702,"club.123"
89705,"club.402"
89706,"club.128"
89711,"club.123"
89744,"club.114"
89754,"club.420"
89774,"club.402"
89781,"club.604"
89809,"club.126"
89821,"club.604"
89822,"club.124"
89833,"club.111"
89834,"club.604"
89839,"club.221"
89946,"club.601"
89949,"club.403"
89955,"club.125"
89957,"club.122"
89964,"club.103"
89966,"club.232"
89972,"club.101"
89973,"club.410"
89979,"club.128"
90006,"club.117"
90007,"club.125"
90033,"club.123"
90043,"club.117"
90044,"club.402"
90046,"club.121"
90051,"club.111"
90058,"club.229"
90061,"club.109"
90070,"club.132"
90082,"club.129"
90110,"club.101"
90123,"club.402"
90145,"club.402"
90159,"club.103"
90160,"club.233"
90175,"club.108"
90186,"club.219"
90188,"club.201"
90193,"club.101"
90204,"club.218"
90208,"club.604"
90216,"club.123"
90219,"club.123"
90225,"club.132"
90240,"club.117"
90244,"club.604"
90258,"club.210"
90263,"club.117"
90270,"club.113"
90276,"club.123"
90278,"club.115"
90283,"club.204"
90307,"club.128"
90313,"club.123"
90333,"club.111"
90349,"club.106"
90362,"club.133"
90376,"club.233"
90380,"club.246"
90395,"club.413"
90406,"club.249"
90411,"club.111"
90426,"club.402"
90432,"club.204"
90437,"club.109"
90442,"club.103"
90443,"club.117"
90457,"club.111"
90463,"club.402"
90473,"club.212"
90483,"club.101"
90496,"club.601"
90501,"club.105"
90511,"club.406"
90514,"club.601"
90528,"club.123"
90545,"club.408"
90564,"club.413"
90565,"club.413"
90575,"club.128"
90577,"club.101"
90592,"club.405"
90601,"club.604"
90607,"club.109"
90619,"club.119"
90647,"club.101"
90707,"club.408"
90718,"club.402"
90720,"club.133"
90752,"club.410"
90772,"club.402"
90790,"club.217"
90791,"club.111"
90794,"club.123"
90803,"club.129"
90804,"club.111"
90807,"club.402"
90840,"club.126"
90844,"club.604"
90859,"club.202"
90865,"club.410"
90867,"club.125"
90872,"club.103"
90900,"club.402"
90903,"club.101"
90915,"club.132"
90916,"club.123"
90958,"club.413"
90962,"club.413"
90978,"club.103"
91007,"club.115"
91008,"club.117"
91034,"club.119"
91039,"club.402"
91068,"club.402"
91083,"club.129"
91085,"club.126"
91088,"club.106"
91115,"club.128"
91135,"club.122"
91184,"club.242"
91187,"club.127"
91204,"club.123"
91225,"club.123"
91234,"club.113"
91237,"club.109"
91238,"club.206"
91253,"club.245"
91337,"club.245"
91349,"club.124"
91419,"club.111"
91421,"club.402"
91439,"club.111"
91473,"club.112"
91475,"club.132"
91498,"club.110"
91500,"club.406"
91508,"club.111"
91523,"club.117"
91536,"club.103"
91539,"club.123"
91543,"club.221"
91548,"club.123"
91573,"club.601"
91591,"club.133"
91651,"club.108"
91654,"club.202"
91673,"club.132"
91676,"club.123"
91677,"club.132"
91679,"club.115"
91690,"club.413"
91702,"club.128"
91703,"club.101"
91704,"club.132"
91708,"club.110"
91715,"club.410"
91716,"club.123"
91723,"club.132"
91726,"club.219"
91750,"club.124"
91762,"club.204"
91775,"club.245"
91797,"club.242"
91809,"club.403"
91831,"club.111"
91836,"club.113"
91848,"club.123"
91861,"club.117"
91895,"club.232"
91908,"club.420"
91940,"club.406"
91944,"club.111"
91945,"club.111"
91977,"club.604"
91991,"club.123"
92001,"club.241"
92018,"club.402"
92028,"club.132"
92052,"club.122"
92074,"club.109"
92082,"club.245"
92104,"club.205"
92135,"club.410"
92205,"club.132"
92219,"club.132"
92226,"club.129"
92234,"club.124"
92254,"club.245"
92257,"club.410"
92264,"club.221"
92274,"club.106"
92282,"club.133"
92283,"club.123"
92305,"club.217"
92315,"club.123"
92317,"club.206"
92321,"club.125"
92327,"club.125"
92332,"club.115"
92342,"club.132"
92345,"club.221"
92362,"club.133"
92381,"club.108"
92389,"club.250"
92394,"club.113"
92395,"club.221"
92396,"club.204"
92403,"club.119"
92407,"club.111"
92476,"club.420"
92482,"club.105"
92494,"club.402"
92498,"club.125"
92500,"club.111"
92503,"club.406"
92504,"club.129"
92516,"club.402"
92570,"club.119"
92574,"club.115"
92583,"club.406"
92668,"club.410"
92729,"club.132"
92735,"club.132"
92758,"club.232"
92764,"club.115"
92774,"club.604"
92779,"club.129"
92783,"club.132"
92817,"club.249"
92826,"club.132"
92866,"club.123"
92871,"club.115"
92895,"club.128"
92930,"club.406"
93003,"club.103"
93013,"club.132"
93014,"club.123"
93033,"club.105"
93038,"club.123"
93045,"club.132"
93052,"club.117"
93065,"club.109"
93090,"club.103"
93095,"club.601"
93136,"club.604"
93139,"club.132"
93181,"club.123"
93183,"club.101"
93185,"club.124"
93214,"club.604"
93222,"club.125"
93270,"club.229"
93308,"club.420"
93310,"club.132"
93313,"club.123"
93317,"club.604"
93328,"club.114"
93343,"club.232"
93366,"club.132"
93367,"club.129"
93368,"club.129"
93372,"club.105"
93382,"club.132"
93387,"club.123"
93389,"club.123"
93394,"club.124"
93398,"club.105"
93400,"club.601"
93409,"club.133"
93434,"club.109"
93440,"club.221"
93445,"club.604"
93454,"club.601"
93464,"club.409"
93471,"club.123"
93505,"club.123"
93507,"club.123"
93511,"club.128"
93512,"club.123"
93522,"club.113"
93523,"club.115"
93534,"club.105"
93553,"club.245"
93564,"club.111"
93567,"club.125"
93569,"club.111"
93574,"club.406"
93576,"club.119"
93578,"club.132"
93593,"club.601"
93635,"club.111"
93636,"club.115"
93645,"club.229"
93670,"club.110"
93708,"club.123"
93742,"club.604"
93810,"club.111"
93827,"club.262"
93836,"club.408"
93860,"club.229"
93863,"club.408"
93869,"club.111"
93876,"club.403"
93888,"club.111"
93900,"club.111"
93910,"club.261"
93920,"club.261"
93924,"club.410"
93928,"club.261"
93950,"club.410"
93959,"club.261"
93965,"club.410"
94029,"club.119"
94053,"club.111"
94068,"club.410"
94089,"club.420"
94112,"club.410"
94137,"club.123"
94140,"club.410"
94148,"club.604"
94160,"club.123"
94204,"club.119"
94218,"club.410"
94223,"club.125"
94240,"club.126"
94252,"club.410"
94330,"club.111"
94426,"club.410"
94445,"club.410"
94448,"club.115"
94467,"club.604"
94506,"club.111"
94520,"club.132"
94544,"club.249"
94597,"club.237"
94649,"club.123"
94659,"club.410"
94678,"club.105"
94726,"club.245"
94752,"club.128"
94807,"club.401"
94840,"club.109"
94842,"club.410"
94864,"club.125"
94925,"club.221"
94937,"club.405"
94959,"club.111"
94983,"club.402"
94991,"club.103"
94995,"club.111"
95000,"club.123"
95003,"club.103"
95093,"club.402"
95101,"club.113"
95109,"club.113"
95122,"club.242"
95126,"club.115"
95136,"club.125"
95148,"club.222"
95162,"club.410"
95164,"club.133"
95188,"club.604"
95202,"club.420"
95231,"club.111"
95291,"club.133"
95299,"club.109"
95330,"club.410"
95384,"club.123"
95396,"club.604"
95405,"club.202"
95416,"club.101"
95424,"club.133"
95425,"club.111"
95431,"club.410"
95479,"club.245"
95501,"club.601"
95580,"club.410"
95624,"club.410"
95626,"club.604"
95632,"club.401"
95652,"club.111"
95670,"club.109"
95684,"club.410"
95697,"club.132"
95771,"club.402"
95802,"club.111"
95813,"club.404"
95817,"club.410"
95875,"club.111"
95876,"club.229"
95881,"club.109"
95924,"club.111"
95937,"club.123"
95947,"club.229"
95955,"club.206"
95972,"club.111"
95993,"club.115"
96017,"club.245"
96041,"club.402"
96042,"club.113"
96067,"club.124"
96088,"club.413"
96126,"club.413"
96150,"club.115"
96198,"club.111"
96212,"club.105"
96267,"club.601"
96315,"club.115"
96361,"club.604"
96388,"club.237"
96408,"club.402"
96416,"club.128"
96436,"club.409"
96444,"club.218"
96448,"club.218"
96467,"club.122"
96472,"club.402"
96497,"club.111"
96506,"club.132"
96516,"club.122"
96540,"club.123"
96577,"club.403"
96610,"club.103"
96625,"club.403"
96628,"club.111"
96646,"club.229"
96651,"club.418"
96656,"club.604"
96667,"club.115"
96679,"club.410"
96686,"club.123"
96690,"club.604"
96713,"club.410"
96747,"club.402"
96751,"club.123"
96753,"club.111"
96761,"club.212"
96773,"club.115"
96787,"club.123"
96794,"club.123"
96817,"club.111"
96818,"club.402"
96822,"club.123"
96838,"club.105"
96840,"club.103"
96888,"club.117"
96900,"club.111"
96910,"club.410"
96933,"club.123"
96945,"club.410"
96952,"club.123"
96954,"club.410"
96956,"club.413"
96958,"club.410"
96962,"club.410"
96969,"club.111"
96994,"club.410"
96996,"club.125"
97000,"club.229"
97015,"club.132"
97020,"club.102"
97032,"club.401"
97061,"club.105"
97070,"club.604"
97071,"club.109"
97087,"club.604"
97096,"club.415"
97111,"club.103"
97115,"club.119"
97117,"club.229"
97148,"club.410"
97152,"club.229"
97170,"club.229"
97171,"club.406"
97188,"club.242"
97193,"club.245"
97209,"club.401"
97214,"club.110"
97235,"club.101"
97237,"club.103"
97242,"club.111"
97246,"club.132"
97263,"club.212"
97308,"club.402"
97342,"club.123"
97355,"club.221"
97356,"club.117"
97396,"club.105"
97414,"club.111"
97416,"club.212"
97429,"club.111"
97463,"club.604"
97466,"club.123"
97487,"club.410"
97501,"club.123"
97506,"club.123"
97515,"club.132"
97534,"club.109"
97535,"club.132"
97537,"club.232"
97564,"club.129"
97570,"club.123"
97582,"club.125"
97587,"club.219"
97592,"club.111"
97607,"club.123"
97614,"club.117"
97630,"club.604"
97633,"club.232"
97659,"club.261"
97672,"club.109"
97676,"club.108"
97711,"club.123"
97718,"club.115"
97744,"club.410"
97798,"club.601"
97888,"club.111"
97918,"club.122"
97934,"club.125"
97942,"club.252"
97952,"club.219"
97963,"club.402"
97964,"club.252"
97984,"club.232"
97990,"club.221"
97992,"club.604"
97994,"club.420"
98020,"club.109"
98035,"club.111"
98046,"club.410"
98102,"club.111"
98132,"club.119"
98154,"club.115"
98230,"club.221"
98249,"club.410"
98262,"club.132"
98265,"club.222"
98356,"club.410"
98403,"club.402"
98425,"club.129"
98437,"club.101"
98444,"club.245"
98460,"club.410"
98465,"club.123"
98482,"club.132"
98488,"club.402"
98497,"club.117"
98505,"club.124"
98508,"club.117"
98523,"club.410"
98580,"club.114"
98589,"club.123"
98593,"club.601"
98600,"club.132"
98602,"club.605"
98604,"club.126"
98607,"club.219"
98610,"club.115"
98685,"club.132"
98687,"club.111"
98707,"club.111"
98730,"club.117"
98737,"club.408"
98765,"club.132"
98780,"club.252"
98787,"club.604"
98796,"club.111"
98798,"club.111"
98812,"club.604"
98856,"club.604"
98857,"club.232"
98864,"club.115"
98879,"club.111"
98880,"club.111"
98902,"club.105"
98911,"club.402"
98920,"club.264"
98937,"club.404"
98951,"club.221"
98978,"club.123"
98985,"club.204"
99044,"club.111"
99067,"club.605"
99069,"club.111"
99078,"club.111"
99079,"club.123"
99105,"club.111"
99133,"club.252"
99154,"club.402"
99160,"club.103"
99164,"club.604"
99193,"club.245"
99220,"club.242"
99254,"club.123"
99274,"club.418"
99285,"club.402"
99290,"club.111"
99320,"club.115"
99331,"club.117"
99333,"club.202"
99353,"club.221"
99371,"club.111"
99378,"club.229"
99386,"club.245"
99388,"club.132"
99402,"club.111"
99403,"club.206"
99409,"club.129"
99413,"club.233"
99417,"club.221"
99430,"club.402"
99474,"club.413"
99496,"club.123"
99502,"club.404"
99522,"club.604"
99523,"club.221"
99540,"club.229"
99548,"club.110"
99567,"club.103"
99598,"club.410"
99604,"club.408"
99605,"club.111"
99610,"club.111"
99611,"club.103"
99618,"club.115"
99637,"club.109"
99646,"club.109"
99686,"club.112"
99738,"club.123"
99740,"club.127"
99770,"club.123"
99821,"club.111"
99850,"club.242"
99879,"club.402"
99903,"club.402"
99913,"club.109"
99918,"club.242"
99920,"club.111"
99958,"club.111"
99962,"club.101"
