"UID","ACTIVITY_TYPE","AGE_2018","sex","OCCUPATION_42","Is_student","degree","household_type","Insee","target"
628,"type1-1",56,"Male","csp_6_2",FALSE,"DIP|1|3","ft1-1","01283",37.5186
630,"type2-1",78,"Male","csp_7_4",FALSE,"DIP|1|1","ft4-4","01283",42.7814
635,"type2-1",72,"Female","csp_7_5",FALSE,"DIP|1|7","ft1-2","01283",48.7798
636,"type2-2",16,"Male","csp_8_5",TRUE,"DIP|3","ft4-1","01283",43.0503
637,"type2-4",75,"Female","csp_8_6",FALSE,"DIP|2","ft4-4","01283",50.4063
638,"type1-1",57,"Female","csp_5_4",FALSE,"DIP|1|3","ft4-1","01283",49.191
639,"type2-1",64,"Male","csp_7_4",FALSE,"DIP|1|4","ft4-4","01283",43.7679
640,"type1-1",32,"Female","csp_4_6",FALSE,"DIP|1|6","ft4-1","01283",38.7386
644,"type1-1",57,"Female","csp_4_6",FALSE,"DIP|1|6","ft4-1","01283",42.4138
646,"type2-1",93,"Male","csp_7_8",FALSE,"DIP|1|1","ft1-1","01283",47.9189
651,"type1-1",34,"Female","csp_4_6",FALSE,"DIP|1|7","ft3-2","01283",38.4056
652,"type1-1",53,"Male","csp_5_2",FALSE,"DIP|1|7","ft4-1","01283",42.9148
657,"type1-1",18,"Male","csp_5_3",FALSE,"DIP|1|4","ft1-1","01284",45.6401
659,"type2-1",69,"Male","csp_7_5",FALSE,"DIP|1|4","ft1-1","01285",45.0011
660,"type1-1",63,"Female","csp_5_2",FALSE,"DIP|1|2","ft4-3","01285",36.6412
663,"type1-1",48,"Male","csp_2_1",FALSE,"DIP|1|3","ft4-1","01289",47.424
664,"type2-1",59,"Female","csp_7_7",FALSE,"DIP|1|2","ft1-2","01289",42.5073
665,"type1-1",45,"Female","csp_6_8",FALSE,"DIP|1|6","ft4-1","01289",43.4402
667,"type2-1",64,"Female","csp_7_8",FALSE,"DIP|3","ft4-4","01291",46.655
669,"type2-1",57,"Male","csp_7_7",FALSE,"DIP|1|2","ft4-3","01294",36.4846
671,"type2-5",31,"Female","csp_8_5",FALSE,"DIP|1|4","ft4-2","01295",43.5639
674,"type1-1",26,"Male","csp_6_8",FALSE,"DIP|1|3","ft4-1","01296",36.5619
676,"type1-1",42,"Male","csp_5_6",FALSE,"DIP|1|6","ft4-1","01301",40.83
678,"type1-1",50,"Female","csp_5_6",FALSE,"DIP|1|3","ft4-1","01303",38.8659
679,"type2-1",82,"Male","csp_7_7",FALSE,"DIP|2","ft4-4","01303",44.4051
681,"type1-1",62,"Male","csp_2_1",FALSE,"DIP|1|3","ft4-1","01304",61.8657
684,"type1-1",44,"Male","csp_3_7",FALSE,"DIP|1|7","ft4-1","01304",43.2701
685,"type1-1",52,"Male","csp_5_4",FALSE,"DIP|1|3","ft4-1","01304",44.2117
686,"type1-2",23,"Male","csp_4_6",FALSE,"DIP|1|5","ft4-1","01305",41.9029
687,"type1-1",40,"Male","csp_3_8",FALSE,"DIP|1|6","ft4-1","01305",36.9657
688,"type1-1",22,"Female","csp_4_6",FALSE,"DIP|1|8","ft1-2","01305",39.851
689,"type1-1",38,"Male","csp_4_7",FALSE,"DIP|1|5","ft4-1","01306",39.2613
693,"type2-2",17,"Male","csp_8_4",TRUE,"DIP|1|4","ft4-1","01309",43.4022
694,"type1-1",56,"Female","csp_5_6",FALSE,"DIP|1|3","ft4-1","01313",40.387
696,"type2-1",63,"Male","csp_7_8",FALSE,"DIP|1|3","ft1-1","01313",44.4297
699,"type2-2",21,"Female","csp_8_4",TRUE,"DIP|1|5","ft1-2","01313",42.3488
701,"type1-1",31,"Female","csp_5_5",FALSE,"DIP|1|4","ft4-1","01314",45.5946
703,"type2-1",68,"Female","csp_7_7",FALSE,"DIP|1|1","ft4-4","01314",47.0143
705,"type2-1",76,"Male","csp_7_7",FALSE,"DIP|1|1","ft4-4","01318",41.5051
708,"type2-1",70,"Female","csp_7_7",FALSE,"DIP|1|3","ft4-4","01320",44.5288
714,"type1-1",50,"Female","csp_5_6",FALSE,"DIP|3","ft4-1","01322",42.8808
715,"type1-1",45,"Male","csp_6_2",FALSE,"DIP|1|5","ft4-1","01322",43.6344
716,"type2-1",66,"Male","csp_7_5",FALSE,"DIP|1|6","ft1-1","01322",43.4816
717,"type1-1",47,"Male","csp_6_2",FALSE,"DIP|1|3","ft4-4","01322",37.0157
720,"type2-1",83,"Female","csp_7_2",FALSE,"DIP|1|2","ft4-4","01325",43.3805
723,"type2-5",42,"Female","csp_8_5",FALSE,"DIP|1|3","ft2-0","01333",47.3486
724,"type1-1",55,"Male","csp_4_7",FALSE,"DIP|1|3","ft4-1","01333",36.9856
725,"type1-2",45,"Male","csp_3_7",FALSE,"DIP|1|3","ft4-3","01334",35.8425
726,"type1-1",44,"Female","csp_5_2",FALSE,"DIP|1|5","ft1-2","01336",39.3149
728,"type2-1",75,"Female","csp_8_6",FALSE,"DIP|2","ft4-4","01337",50.0117
732,"type2-2",16,"Female","csp_8_4",TRUE,"DIP|1|2","ft4-1","01344",44.2967
733,"type2-1",72,"Female","csp_7_8",FALSE,"DIP|1|3","ft1-2","01344",45.9658
734,"type1-1",50,"Female","csp_5_6",FALSE,"DIP|1|3","ft4-1","01344",43.8587
739,"type1-1",48,"Male","csp_3_1",FALSE,"DIP|1|8","ft4-1","01344",51.609
741,"type1-1",55,"Male","csp_1_3",FALSE,"DIP|1|3","ft4-1","01344",37.1146
743,"type1-1",35,"Female","csp_5_2",FALSE,"DIP|1|4","ft4-1","01347",47.618
745,"type1-1",54,"Male","csp_5_2",FALSE,"DIP|1|2","ft1-1","01347",34.8148
747,"type1-1",30,"Male","csp_6_3",FALSE,"DIP|1|3","ft4-1","01347",37.5278
748,"type2-1",85,"Male","csp_7_1",FALSE,"DIP|1|1","ft4-4","01347",40.476
750,"type2-2",18,"Female","csp_8_4",TRUE,"DIP|1|2","ft4-1","01347",44.1311
752,"type2-1",74,"Female","csp_7_7",FALSE,"DIP|1|2","ft1-2","01348",42.841
754,"type1-1",61,"Female","csp_5_2",FALSE,"DIP|1|3","ft4-1","01348",45.0318
755,"type1-2",50,"Male","csp_4_6",FALSE,"DIP|1|3","ft1-1","01350",36.6968
759,"type2-5",45,"Female","csp_8_5",FALSE,"DIP|3","ft4-2","01352",41.4701
762,"type2-1",96,"Male","csp_7_5",FALSE,"DIP|1|2","ft4-4","01353",39.4088
763,"type2-2",24,"Male","csp_8_4",TRUE,"DIP|1|8","ft1-1","01353",38.2639
765,"type1-1",42,"Male","csp_3_8",FALSE,"DIP|1|8","ft4-1","01354",33.7649
767,"type2-4",93,"Female","csp_8_6",FALSE,"DIP|3","ft1-2","01354",49.0755
768,"type2-1",63,"Male","csp_7_8",FALSE,"DIP|1|3","ft1-1","01354",44.3226
770,"type1-1",56,"Female","csp_3_3",FALSE,"DIP|1|8","ft3-2","01354",44.1312
772,"type1-1",34,"Male","csp_6_5",FALSE,"DIP|1|3","ft4-1","01354",39.7767
773,"type2-1",94,"Male","csp_7_8",FALSE,"DIP|2","ft4-4","01354",44.0626
774,"type2-1",69,"Male","csp_7_7",FALSE,"DIP|1|1","ft1-1","01354",45.7143
779,"type1-1",45,"Male","csp_4_8",FALSE,"DIP|1|4","ft4-1","01360",38.2423
780,"type1-1",56,"Female","csp_5_2",FALSE,"DIP|1|4","ft3-2","01360",41.8292
781,"type2-1",69,"Female","csp_7_8",FALSE,"DIP|1","ft4-4","01360",44.3179
785,"type2-2",16,"Female","csp_8_4",TRUE,"DIP|1|2","ft4-1","01362",44.2307
786,"type2-1",68,"Male","csp_7_8",FALSE,"DIP|1|6","ft1-1","01363",44.0402
787,"type1-1",52,"Male","csp_3_4",TRUE,"DIP|1|8","ft4-2","01363",35.0745
789,"type1-1",54,"Female","csp_5_2",FALSE,"DIP|1|3","ft3-2","01363",43.5231
791,"type2-1",68,"Female","csp_7_2",FALSE,"DIP|1|3","ft4-4","01363",46.2663
793,"type1-1",44,"Male","csp_1_3",FALSE,"DIP|1|3","ft4-1","01366",38.8794
795,"type2-4",93,"Female","csp_8_6",FALSE,"DIP|3","ft1-2","01371",49.1061
796,"type2-4",32,"Female","csp_8_5",FALSE,"DIP|1|5","ft4-2","01371",47.5744
798,"type2-1",85,"Female","csp_7_7",FALSE,"DIP|2","ft1-2","01373",44.9164
801,"type2-1",96,"Female","csp_7_5",FALSE,"DIP|1|1","ft1-2","01374",45.6182
803,"type1-1",23,"Male","csp_4_2",FALSE,"DIP|1|5","ft4-1","01374",49.9371
809,"type2-1",83,"Female","csp_7_7",FALSE,"DIP|1|3","ft4-4","01378",47.3482
810,"type1-1",50,"Female","csp_4_3",FALSE,"DIP|1|7","ft4-1","01379",41.4826
811,"type2-1",92,"Female","csp_7_7",FALSE,"DIP|1|1","ft1-2","01380",45.5371
813,"type2-1",65,"Female","csp_7_7",FALSE,"DIP|2","ft4-4","01381",45.074
814,"type1-1",61,"Male","csp_6_2",FALSE,"DIP|1|2","ft1-1","01381",35.3486
817,"type1-1",57,"Female","csp_5_4",FALSE,"DIP|1|3","ft4-1","01383",49.2844
818,"type1-1",54,"Female","csp_3_4",FALSE,"DIP|1|7","ft4-1","01384",46.7486
822,"type2-1",66,"Female","csp_7_8",FALSE,"DIP|1|1","ft3-2","01385",46.4838
825,"type2-2",15,"Male","csp_8_4",TRUE,"DIP|1|2","ft4-1","01386",39.8041
826,"type1-1",34,"Male","csp_1_1",FALSE,"DIP|1|5","ft4-1","01386",52.3147
829,"type1-1",61,"Male","csp_6_3",FALSE,"DIP|1|3","ft1-1","01389",30.3803
830,"type1-1",57,"Male","csp_2_1",FALSE,"DIP|1|3","ft1-1","01389",61.4314
833,"type1-1",53,"Male","csp_6_2",FALSE,"DIP|1|3","ft4-1","01389",39.1969
835,"type2-2",19,"Female","csp_8_4",TRUE,"DIP|1|4","ft4-2","01390",46.1251
836,"type1-1",44,"Female","csp_4_5",FALSE,"DIP|1|6","ft4-1","01393",35.9835
839,"type2-1",67,"Female","csp_7_7",FALSE,"DIP|1|5","ft4-4","01398",48.3647
843,"type1-1",54,"Male","csp_4_7",FALSE,"DIP|1|4","ft4-1","01399",39.4282
848,"type1-1",41,"Male","csp_4_2",FALSE,"DIP|1|8","ft1-1","01403",32.9905
849,"type2-1",70,"Female","csp_7_8",FALSE,"DIP|1|2","ft1-2","01403",41.3823
850,"type1-2",22,"Female","csp_5_6",FALSE,"DIP|1|3","ft4-2","01405",40.7318
851,"type1-1",23,"Male","csp_5_3",FALSE,"DIP|1|3","ft3-2","01407",29.8528
852,"type2-1",63,"Male","csp_7_8",FALSE,"DIP|1|3","ft1-1","01407",43.857
856,"type2-1",76,"Female","csp_7_5",FALSE,"DIP|1|6","ft4-4","01408",44.9402
857,"type1-1",52,"Male","csp_4_2",FALSE,"DIP|1|7","ft4-1","01410",37.2592
859,"type1-1",29,"Male","csp_4_8",FALSE,"DIP|1|6","ft4-1","01413",33.8511
861,"type2-1",66,"Male","csp_7_8",FALSE,"DIP|1|1","ft2-0","01418",44.0299
862,"type1-1",63,"Female","csp_4_2",FALSE,"DIP|1|7","ft1-2","01418",42.8971
865,"type2-1",70,"Female","csp_7_7",FALSE,"DIP|1|3","ft4-4","01419",44.6613
866,"type1-1",33,"Female","csp_4_7",FALSE,"DIP|1|8","ft4-1","01419",33.7169
869,"type1-1",55,"Male","csp_6_7",FALSE,"DIP|1|3","ft1-1","01419",32.5607
871,"type1-1",74,"Female","csp_4_3",FALSE,"DIP|1|4","ft1-2","01419",46.1699
874,"type2-1",54,"Male","csp_7_5",FALSE,"DIP|3","ft1-1","01420",46.1279
877,"type2-2",18,"Male","csp_8_4",TRUE,"DIP|3","ft4-1","01423",43.5946
878,"type2-2",20,"Male","csp_8_4",TRUE,"DIP|1|2","ft4-1","01423",39.8737
879,"type2-1",66,"Male","csp_7_1",FALSE,"DIP|1|6","ft4-4","01424",40.4315
880,"type1-2",31,"Male","csp_6_3",FALSE,"DIP|1|3","ft4-4","01424",35.7227
881,"type2-2",15,"Male","csp_8_5",TRUE,"DIP|3","ft4-1","01424",43.5767
882,"type1-1",51,"Male","csp_4_8",FALSE,"DIP|1|5","ft1-1","01425",27.3947
883,"type1-1",42,"Female","csp_5_2",FALSE,"DIP|1|2","ft4-1","01426",39.7254
885,"type1-2",22,"Male","csp_6_5",FALSE,"DIP|1|2","ft4-3","01426",28.5255
888,"type1-1",46,"Male","csp_6_8",FALSE,"DIP|2","ft4-1","01427",38.3188
889,"type1-1",53,"Female","csp_4_3",FALSE,"DIP|1|6","ft1-2","01427",42.0893
891,"type1-1",33,"Female","csp_4_3",FALSE,"DIP|1|6","ft4-1","01427",38.8561
892,"type1-1",29,"Male","csp_3_4",FALSE,"DIP|1|8","ft4-1","01427",39.773
893,"type2-1",69,"Female","csp_7_7",FALSE,"DIP|1|4","ft4-2","01427",47.7505
895,"type2-1",67,"Male","csp_7_5",FALSE,"DIP|1|5","ft4-4","01427",45.1833
898,"type1-1",64,"Male","csp_2_1",FALSE,"DIP|1|3","ft4-2","01427",53.3959
899,"type1-2",46,"Female","csp_5_2",FALSE,"DIP|2","ft4-2","01427",41.5842
900,"type1-1",48,"Female","csp_4_6",FALSE,"DIP|1|3","ft4-1","01427",39.2489
901,"type2-5",49,"Female","csp_8_5",FALSE,"DIP|2","ft1-2","01429",43.8561
905,"type2-1",78,"Female","csp_7_7",FALSE,"DIP|1|2","ft4-4","01435",41.5528
906,"type1-1",58,"Male","csp_6_4",FALSE,"DIP|1|3","ft4-2","01435",33.3325
907,"type1-1",34,"Male","csp_4_6",FALSE,"DIP|1|7","ft4-1","01437",41.1036
910,"type1-1",47,"Male","csp_5_2",FALSE,"DIP|1|5","ft4-1","01443",45.1925
912,"type1-1",47,"Female","csp_5_5",FALSE,"DIP|1|6","ft3-2","01443",41.255
913,"type2-2",16,"Female","csp_8_4",TRUE,"DIP|3","ft4-1","01443",47.4236
918,"type1-1",48,"Female","csp_4_6",FALSE,"DIP|1|3","ft4-1","01447",42.4044
919,"type1-1",47,"Female","csp_4_5",FALSE,"DIP|1|4","ft4-1","01447",43.4525
921,"type1-1",52,"Female","csp_5_4",FALSE,"DIP|1|6","ft4-3","01450",39.892
924,"type1-1",42,"Female","csp_6_7",FALSE,"DIP|1|3","ft3-2","01451",36.1929
925,"type1-1",55,"Male","csp_3_5",FALSE,"DIP|1|2","ft1-1","01451",46.0725
928,"type2-2",15,"Male","csp_8_4",TRUE,"DIP|1|2","ft4-1","01451",39.2271
930,"type1-1",29,"Male","csp_5_3",FALSE,"DIP|1|3","ft4-1","01451",42.4995
933,"type2-5",62,"Female","csp_8_6",FALSE,"DIP|1|1","ft3-2","01451",45.7125
934,"type2-1",85,"Male","csp_7_4",FALSE,"DIP|1|7","ft4-4","01451",46.3194
935,"type1-1",55,"Female","csp_5_2",FALSE,"DIP|1|3","ft4-1","01451",44.6374
936,"type1-1",29,"Male","csp_5_5",FALSE,"DIP|1|3","ft1-1","01454",42.9221
938,"type1-2",32,"Female","csp_5_4",FALSE,"DIP|1|4","ft3-2","01457",40.8616
943,"type2-5",31,"Male","csp_8_5",FALSE,"DIP|1|6","ft4-1","02002",46.8233
944,"type1-1",40,"Female","csp_5_6",FALSE,"DIP|1|3","ft4-1","02002",44.0283
945,"type1-1",44,"Male","csp_4_3",FALSE,"DIP|1|6","ft4-1","02002",42.1807
946,"type1-1",30,"Male","csp_5_3",FALSE,"DIP|3","ft4-1","02003",39.8376
947,"type1-1",47,"Male","csp_3_8",FALSE,"DIP|1|6","ft4-1","02003",38.2509
948,"type2-2",22,"Female","csp_8_4",TRUE,"DIP|1|7","ft1-2","02010",44.6208
949,"type2-2",17,"Male","csp_8_4",TRUE,"DIP|1|3","ft4-2","02011",41.4206
950,"type2-1",67,"Male","csp_7_8",FALSE,"DIP|1|1","ft4-4","02011",44.6932
952,"type2-1",80,"Female","csp_7_2",FALSE,"DIP|1|1","ft1-2","02011",48.9131
956,"type2-1",69,"Female","csp_7_4",FALSE,"DIP|1|4","ft1-2","02016",49.4917
957,"type1-1",38,"Female","csp_4_2",FALSE,"DIP|1|8","ft4-1","02018",44.9616
958,"type2-5",38,"Male","csp_8_5",FALSE,"DIP|1|4","ft1-1","02018",47.4262
959,"type2-5",65,"Female","csp_8_6",FALSE,"DIP|1|1","ft4-4","02018",47.0219
960,"type2-1",74,"Male","csp_7_2",FALSE,"DIP|1|1","ft4-4","02018",45.8737
961,"type1-1",25,"Female","csp_3_8",FALSE,"DIP|1|8","ft1-2","02019",39.5876
963,"type1-1",30,"Female","csp_1_1",FALSE,"DIP|1|5","ft4-3","02020",54.0836
967,"type2-1",73,"Female","csp_7_8",FALSE,"DIP|3","ft4-4","02028",49.0327
970,"type2-2",20,"Female","csp_8_4",TRUE,"DIP|1|2","ft4-1","02030",46.8973
974,"type2-1",71,"Female","csp_7_7",FALSE,"DIP|1|1","ft4-4","02037",49.5109
976,"type1-1",44,"Male","csp_6_4",FALSE,"DIP|1|3","ft4-1","02041",35.0499
977,"type1-1",44,"Male","csp_6_8",FALSE,"DIP|1|3","ft3-1","02041",47.8422
978,"type2-1",69,"Female","csp_7_5",FALSE,"DIP|1|2","ft4-4","02041",44.9393
980,"type1-1",37,"Male","csp_6_2",FALSE,"DIP|1|4","ft4-1","02046",39.3341
981,"type2-1",67,"Male","csp_7_7",FALSE,"DIP|1|3","ft1-1","02050",47.2574
982,"type1-2",23,"Female","csp_4_3",FALSE,"DIP|1|5","ft4-2","02053",40.107
983,"type2-1",76,"Male","csp_7_8",FALSE,"DIP|1|3","ft4-4","02053",45.4706
986,"type1-1",26,"Male","csp_5_3",FALSE,"DIP|1|4","ft4-1","02054",50.0821
987,"type1-1",53,"Female","csp_5_2",FALSE,"DIP|1|4","ft3-2","02057",46.8559
994,"type2-1",74,"Female","csp_7_5",FALSE,"DIP|1|6","ft1-2","02059",47.3004
995,"type1-1",32,"Female","csp_6_7",FALSE,"DIP|1|2","ft4-1","02059",38.352
996,"type2-1",84,"Female","csp_7_8",FALSE,"DIP|2","ft1-2","02059",47.3167
997,"type1-1",49,"Male","csp_4_2",FALSE,"DIP|1|4","ft4-1","02060",43.2262
999,"type2-4",59,"Female","csp_8_5",FALSE,"DIP|1|4","ft4-2","02061",54.0555
1000,"type1-2",57,"Male","csp_6_7",FALSE,"DIP|2","ft4-3","02064",37.527
1009,"type1-1",39,"Female","csp_4_3",FALSE,"DIP|1|6","ft4-1","02074",42.937
1010,"type1-1",54,"Female","csp_5_5",FALSE,"DIP|1|5","ft4-1","02075",55.0898
1013,"type2-1",74,"Male","csp_7_8",FALSE,"DIP|2","ft4-4","02079",45.296
1015,"type1-1",55,"Male","csp_4_8",FALSE,"DIP|3","ft4-1","02080",41.9445
1016,"type1-1",48,"Male","csp_3_8",FALSE,"DIP|1|7","ft4-1","02084",44.7271
1017,"type2-1",63,"Male","csp_7_1",FALSE,"DIP|2","ft4-4","02089",44.6728
1020,"type1-1",41,"Male","csp_6_7",FALSE,"DIP|1|5","ft3-2","02089",34.76
1021,"type2-1",64,"Female","csp_7_7",FALSE,"DIP|1|7","ft1-2","02090",50.4413
1023,"type1-1",55,"Male","csp_4_6",FALSE,"DIP|3","ft1-1","02093",40.8394
1027,"type2-1",94,"Female","csp_7_1",FALSE,"DIP|2","ft1-2","02095",46.8721
1028,"type1-1",50,"Male","csp_5_2",FALSE,"DIP|1|3","ft1-1","02095",42.6568
1031,"type1-1",53,"Male","csp_2_1",FALSE,"DIP|1|6","ft4-1","02095",48.4319
1032,"type1-1",58,"Female","csp_4_3",FALSE,"DIP|1|8","ft4-3","02095",41.012
1034,"type1-1",37,"Female","csp_4_6",FALSE,"DIP|1|6","ft4-1","02103",45.3691
1040,"type1-1",56,"Male","csp_4_6",FALSE,"DIP|1|3","ft4-1","02109",42.6306
1041,"type1-1",49,"Female","csp_5_2",FALSE,"DIP|3","ft3-2","02109",43.4369
1049,"type1-1",50,"Male","csp_4_8",FALSE,"DIP|1|2","ft3-2","02117",28.5878
1050,"type1-1",56,"Female","csp_5_2",FALSE,"DIP|1|5","ft4-3","02119",44.3328
1051,"type1-1",60,"Female","csp_5_2",FALSE,"DIP|1|3","ft1-2","02121",38.4128
1052,"type1-2",49,"Female","csp_4_8",FALSE,"DIP|1|3","ft1-2","02124",41.9322
1053,"type1-1",37,"Female","csp_4_3",FALSE,"DIP|1|6","ft4-3","02126",37.6941
1055,"type2-2",17,"Female","csp_8_4",TRUE,"DIP|1|2","ft4-1","02128",46.4426
1057,"type1-1",39,"Male","csp_6_5",FALSE,"DIP|1|5","ft4-1","02128",42.5653
1058,"type1-1",26,"Male","csp_2_2",FALSE,"DIP|1|8","ft3-2","02130",49.0442
1059,"type1-1",25,"Male","csp_5_2",FALSE,"DIP|1|3","ft1-1","02130",36.1736
1061,"type1-1",37,"Male","csp_5_4",FALSE,"DIP|1|4","ft4-2","02131",39.0769
1062,"type1-1",57,"Male","csp_4_2",FALSE,"DIP|1|6","ft4-1","02131",39.4633
1064,"type1-1",22,"Female","csp_5_4",TRUE,"DIP|1|7","ft4-1","02131",45.6291
1065,"type2-2",16,"Male","csp_8_4",TRUE,"DIP|1|2","ft3-2","02131",39.5768
1068,"type1-1",28,"Female","csp_5_4",FALSE,"DIP|1|5","ft3-2","02135",46.6927
1070,"type1-1",30,"Male","csp_5_4",FALSE,"DIP|1|7","ft1-1","02135",40.7932
1072,"type1-1",58,"Male","csp_5_2",FALSE,"DIP|1|3","ft4-2","02141",40.6615
1073,"type2-1",82,"Female","csp_7_5",FALSE,"DIP|1|2","ft1-2","02144",45.4324
1074,"type1-1",58,"Female","csp_4_2",FALSE,"DIP|1","ft1-2","02151",41.3419
1075,"type2-1",63,"Female","csp_7_7",FALSE,"DIP|2","ft1-2","02153",47.7731
1077,"type2-1",85,"Female","csp_7_2",FALSE,"DIP|1|4","ft4-2","02159",50.3891
1080,"type1-1",34,"Male","csp_3_8",FALSE,"DIP|1|7","ft1-1","02163",42.9036
1083,"type2-1",75,"Female","csp_7_1",FALSE,"DIP|1|3","ft4-4","02163",46.5651
1084,"type1-1",57,"Male","csp_6_2",FALSE,"DIP|1|3","ft1-1","02163",37.8745
1086,"type1-1",41,"Male","csp_6_3",FALSE,"DIP|1","ft4-1","02163",32.1162
1090,"type1-1",44,"Female","csp_5_2",FALSE,"DIP|1|5","ft3-2","02167",45.5473
1091,"type2-1",63,"Female","csp_7_8",FALSE,"DIP|1","ft4-2","02168",50.361
1093,"type1-2",47,"Female","csp_4_3",FALSE,"DIP|3","ft3-2","02168",38.785
1099,"type2-1",69,"Male","csp_7_5",FALSE,"DIP|1|3","ft4-4","02168",46.5241
1102,"type1-1",46,"Male","csp_5_5",FALSE,"DIP|1|3","ft4-1","02168",46.1426
1104,"type2-5",29,"Female","csp_8_5",FALSE,"DIP|2","ft2-0","02168",47.5255
1105,"type2-1",85,"Female","csp_7_8",FALSE,"DIP|1|1","ft1-2","02168",49.114
1106,"type1-1",46,"Female","csp_4_2",FALSE,"DIP|1|3","ft4-1","02168",44.9179
1110,"type1-1",23,"Female","csp_5_3",FALSE,"DIP|1|4","ft4-1","02168",53.4516
1116,"type2-1",82,"Male","csp_7_8",FALSE,"DIP|1|2","ft4-4","02173",43.053
1118,"type1-1",41,"Male","csp_6_4",FALSE,"DIP|1|5","ft4-1","02173",39.123
1122,"type2-2",16,"Male","csp_8_4",TRUE,"DIP|1|2","ft3-1","02173",42.1702
1125,"type1-1",42,"Male","csp_6_4",FALSE,"DIP|3","ft4-1","02173",42.7286
1129,"type1-1",38,"Male","csp_6_3",FALSE,"DIP|1|3","ft4-2","02173",34.844
1132,"type1-1",21,"Male","csp_6_7",FALSE,"DIP|3","ft4-4","02173",34.5084
1138,"type1-1",19,"Female","csp_5_6",TRUE,"DIP|1|2","ft4-2","02187",33.2528
1141,"type1-1",26,"Male","csp_4_6",FALSE,"DIP|1|2","ft4-1","02195",34.477
1142,"type1-2",37,"Female","csp_3_8",FALSE,"DIP|1|8","ft1-2","02195",36.685
1143,"type1-1",52,"Male","csp_6_3",FALSE,"DIP|1|3","ft4-1","02195",45.974
1145,"type2-1",81,"Female","csp_7_5",FALSE,"DIP|1|4","ft4-4","02197",49.2497
1148,"type1-1",36,"Female","csp_3_5",FALSE,"DIP|1|8","ft4-1","02203",50.589
1149,"type2-1",74,"Male","csp_7_8",FALSE,"DIP|2","ft4-4","02208",45.2366
1152,"type2-5",46,"Male","csp_8_5",FALSE,"DIP|1|4","ft2-0","02215",45.6192
1155,"type2-1",74,"Female","csp_7_7",FALSE,"DIP|1","ft4-4","02223",47.2544
1158,"type1-1",38,"Female","csp_5_2",FALSE,"DIP|1|3","ft3-2","02226",41.7194
1159,"type1-1",43,"Male","csp_6_2",FALSE,"DIP|1|3","ft4-1","02231",43.6749
1163,"type2-1",74,"Female","csp_7_5",FALSE,"DIP|1|6","ft1-2","02236",47.2398
1165,"type1-1",37,"Male","csp_6_3",FALSE,"DIP|1|5","ft1-1","02237",40.3597
1167,"type2-2",21,"Female","csp_8_4",TRUE,"DIP|1|4","ft2-0","02237",46.6153
1170,"type1-1",50,"Male","csp_3_5",FALSE,"DIP|2","ft3-1","02238",56.0055
1171,"type1-1",32,"Male","csp_5_3",FALSE,"DIP|1|3","ft4-4","02238",36.9907
1173,"type1-2",27,"Female","csp_6_3",FALSE,"DIP|2","ft4-4","02243",41.2065
1174,"type1-1",43,"Female","csp_6_9",FALSE,"DIP|1|3","ft4-1","02243",44.8659
1175,"type1-1",39,"Male","csp_6_3",FALSE,"DIP|1|3","ft4-1","02243",45.469
1178,"type2-1",71,"Female","csp_7_7",FALSE,"DIP|1|2","ft4-4","02243",45.5433
1179,"type1-1",46,"Male","csp_4_6",FALSE,"DIP|1|3","ft4-2","02244",43.0668
1182,"type2-1",67,"Female","csp_7_8",FALSE,"DIP|1|1","ft4-4","02245",49.8639
1184,"type2-1",70,"Female","csp_7_5",FALSE,"DIP|1|7","ft4-4","02255",51.3555
1185,"type1-1",41,"Male","csp_3_5",FALSE,"DIP|1|3","ft4-2","02255",38.2157
1186,"type1-1",27,"Female","csp_4_3",FALSE,"DIP|1|7","ft4-4","02257",38.9939
1188,"type1-1",62,"Male","csp_6_4",FALSE,"DIP|1|3","ft4-1","02260",30.2395
1190,"type2-1",86,"Female","csp_7_8",FALSE,"DIP|1|3","ft1-2","02264",48.9507
1191,"type1-1",25,"Female","csp_2_1",FALSE,"DIP|1|3","ft4-1","02267",67.7621
1193,"type1-2",17,"Female","csp_8_1",FALSE,"DIP|1|5","ft4-4","02268",47.8213
1194,"type1-1",48,"Male","csp_6_2",FALSE,"DIP|1|5","ft4-2","02277",32.9069
1197,"type2-1",70,"Male","csp_7_8",FALSE,"DIP|1|3","ft4-4","02282",45.9184
1199,"type2-5",58,"Male","csp_8_5",FALSE,"DIP|1|3","ft1-1","02287",45.1765
1201,"type1-1",58,"Male","csp_5_2",FALSE,"DIP|3","ft1-1","02288",45.3991
1204,"type1-2",61,"Female","csp_6_7",FALSE,"DIP|1|2","ft3-2","02290",37.7856
1206,"type1-1",49,"Female","csp_3_4",FALSE,"DIP|1|7","ft4-1","02292",55.1604
1208,"type2-1",87,"Male","csp_7_7",FALSE,"DIP|1|2","ft3-1","02294",47.7996
1210,"type2-1",83,"Female","csp_7_8",FALSE,"DIP|2","ft1-2","02296",48.0433
1211,"type2-1",80,"Female","csp_7_5",FALSE,"DIP|1|3","ft4-4","02296",49.6268
1212,"type1-2",35,"Female","csp_5_4",FALSE,"DIP|1|5","ft1-2","02296",41.8679
1214,"type2-1",84,"Male","csp_7_7",FALSE,"DIP|1|2","ft4-4","02298",42.0117
1215,"type2-1",57,"Female","csp_7_7",FALSE,"DIP|3","ft4-2","02298",50.4178
